URL,Text,Links,Image URLS,Image Alt Text
"http://theartofgooglebooks.tumblr.com/post/33850237006/spilled-inkrorschach-test-discovered-by-kathryn
","Spilled ink/Rorschach test. Discovered by Kathryn Marguy of Dr. Terry Harpold’s University of Florida course Paratexts.
From p. 8-9 of Memoirs of Napoleon Bonaparte: From the French of M. Fauvelet de Bourrienne, trans. John S. Memes (1831). Original from the University of Michigan. Digitized May 9, 2008.","[u'http://www.clas.ufl.edu/users/tharpold/about.html', u'http://www.english.ufl.edu/courses/undergrad/2012fall_up-d.html#LIT_3400', u'http://books.google.com/books?id=NZxjAAAAMAAJ&pg=PA8#v=twopage&q&f=false']",[u'http://40.media.tumblr.com/tumblr_mc3tl0wZKv1qixa76o1_500.jpg'],"[u'Spilled ink/Rorschach test.\xa0Discovered by\xa0Kathryn Marguy\xa0of\xa0Dr. Terry Harpold\u2019s University of Florida course\xa0Paratexts.\nFrom p. 8-9 of\xa0Memoirs of Napoleon Bonaparte: From the French of M. Fauvelet de Bourrienne, trans. John S. Memes (1831). Original from the University of Michigan. Digitized May 9, 2008.']"
"http://theartofgooglebooks.tumblr.com/post/33850232415/employee-holding-a-book-by-the
","Employee holding a book by the fore-edge. Discovered by John Coopman of Dr. Terry Harpold’s University of Florida course Paratexts.
From the front matter of Things Old and New, by George Robert Gleig (1845). Original from Oxford University. Digitized June 30, 2006.","[u'http://www.clas.ufl.edu/users/tharpold/about.html', u'http://www.english.ufl.edu/courses/undergrad/2012fall_up-d.html#LIT_3400', u'http://books.google.com/books?id=-HwBAAAAQAAJ&pg=PP2#v=onepage&q&f=false']",[u'http://36.media.tumblr.com/tumblr_mc3rvyGSsl1qixa76o1_500.png'],"[u'Employee holding a book by the fore-edge.\xa0Discovered by\xa0John Coopman of\xa0Dr. Terry Harpold\u2019s University of Florida course\xa0Paratexts.\nFrom the front matter of\xa0Things Old and New, by George Robert Gleig (1845).\xa0Original from Oxford University. Digitized June 30, 2006.']"
"http://theartofgooglebooks.tumblr.com/post/33777003006/child-painted-illustrations-discovered
","Child-painted illustrations. Discovered by Christina Paik of Dr. Terry Harpold’s University of Florida course Paratexts.
Throughout Umbrellas and Their History (1864). Original from Harvard University. Digitized October 3, 2007.","[u'http://www.clas.ufl.edu/users/tharpold/about.html', u'http://www.english.ufl.edu/courses/undergrad/2012fall_up-d.html#LIT_3400', u'http://books.google.com/books?id=134OAAAAYAAJ&pg=PA31#v=onepage&q&f=false']","[u'http://40.media.tumblr.com/tumblr_mc1mqy5ipS1qixa76o1_500.png', u'http://41.media.tumblr.com/tumblr_mc1mqy5ipS1qixa76o3_500.png']","[u'', u'']"
"http://theartofgooglebooks.tumblr.com/post/33776999489/unopened-plate-between-pp-212-213-illustrating
","“Unopened plate (between pp 212-213), illustrating E. F. Boyd, his “On a Part of the Carboniferous or Mountain Limestone Series of Northumberland,” inTransactions, North of England Institute of Mining Engineers, vol. 9 (1860-61). (Google Books image here ; article pp 185-225)
Digitized March 7, 2011 from copy at Ghent University (internal stamp of Université de Gand., Laboratoire de Géologie, and bookplate of Rijksuniversiteit Gent, Geologisch Laboratorium).
Boyd’s essay is beautifully written. More images (no hands), from other articles in other volumes of these Transactions, start here.”
Submitted by John McVey (asfaltics). ","[u'http://books.google.com/books?id=UZ5GAAAAcAAJ&pg=PA212-IA1#v=onepage&q&f=false', u'http://books.google.com/books?id=UZ5GAAAAcAAJ&pg=PA185#v=onepage&q&f=false', u'http://asfaltics.tumblr.com/post/33590246910/upcast-downcast', u'http://jmcvey.net/jm/index.htm', u'http://asfaltics.tumblr.com/']",[u'http://41.media.tumblr.com/tumblr_mbzv41wCir1qixa76o1_500.jpg'],"[u'&ldquo;Unopened plate (between pp 212-213), illustrating E. F. Boyd, his \u201cOn a Part of the Carboniferous or Mountain Limestone Series of Northumberland,\u201d inTransactions, North of England Institute of Mining Engineers, vol. 9 (1860-61). (Google Books image\xa0here\xa0; article pp\xa0185-225)\nDigitized March 7, 2011 from copy at Ghent University (internal stamp of Universit\xe9 de Gand., Laboratoire de G\xe9ologie, and bookplate of Rijksuniversiteit Gent, Geologisch Laboratorium).\nBoyd\u2019s essay is beautifully written. More images (no hands), from other articles in other volumes of these\xa0Transactions, start\xa0here.&rdquo;\nSubmitted by John McVey (asfaltics).\xa0']"
"http://theartofgooglebooks.tumblr.com/post/33776995032/handwritten-recipes-for-gingerbread-and-curing
","Handwritten recipes for gingerbread and curing hams. Discovered by Isabella Gustave of Dr. Terry Harpold’s University of Florida course Paratexts.
Note: There are many other handwritten recipes in this book, including those for Russian cream, cabbage salad, “buckwheat puddie cakes”, and rum pickles.
From the back matter of The Appledore Cook Book: Containing Practical Recipes for Plain and Rich Cooking by Maria Parloa (1881). Original from the University of California. Digitized July 29, 2010.","[u'http://www.clas.ufl.edu/users/tharpold/about.html', u'http://www.english.ufl.edu/courses/undergrad/2012fall_up-d.html#LIT_3400', u'http://books.google.com/books?id=orU1AQAAIAAJ&lpg=PA3&ots=VeuMFED1d5&dq=cook%20books&pg=PA244#v=onepage&q&f=false']",[u'http://40.media.tumblr.com/tumblr_mc1ndfbVsv1qixa76o1_500.png'],"[u'Handwritten recipes for gingerbread and curing hams.\xa0Discovered by\xa0Isabella Gustave\xa0of\xa0Dr. Terry Harpold\u2019s University of Florida course\xa0Paratexts.\nNote: There are many other handwritten recipes in this book, including those for Russian cream, cabbage salad, &ldquo;buckwheat puddie cakes&rdquo;, and rum pickles.\nFrom the back matter of\xa0The Appledore Cook Book: Containing Practical Recipes for Plain and Rich Cooking\xa0by Maria Parloa (1881). Original from the University of California. Digitized July 29, 2010.']"
"http://theartofgooglebooks.tumblr.com/post/33708480285/a-conversation-in-the-margins-discovered-by-alice
","A conversation in the margins. Discovered by Alice Manwaring of Dr. Terry Harpold’s University of Florida course Paratexts.
From p. 66 of Value, Price, and Profit by Karl Marx, ed. Eleanor Marx Aveling (1910). Original from the University of Michigan. Digitized December 12, 2009.
Also: altered title page statement. 
","[u'http://www.clas.ufl.edu/users/tharpold/about.html', u'http://www.english.ufl.edu/courses/undergrad/2012fall_up-d.html#LIT_3400', u'http://books.google.com/books?id=QenrAAAAMAAJ&pg=PA66#v=onepage&q&f=false', u'http://books.google.com/books?id=QenrAAAAMAAJ&pg=PA1#v=onepage&q&f=false']",[u'http://41.media.tumblr.com/tumblr_mbzou3iLUp1qixa76o1_500.png'],"[u'A conversation in the margins.\xa0Discovered by\xa0Alice Manwaring\xa0of\xa0Dr. Terry Harpold\u2019s University of Florida course\xa0Paratexts.\nFrom p. 66 of\xa0Value, Price, and Profit by Karl Marx, ed. Eleanor Marx Aveling (1910). Original from the University of Michigan. Digitized December 12, 2009.\nAlso: altered title page statement.\xa0\n']"
"http://theartofgooglebooks.tumblr.com/post/33708482433/child-colored-illustrations-discovered-by-emily
","Child-colored illustrations. Discovered by Emily Cottrell of Dr. Terry Harpold’s University of Florida course Paratexts.
Throughout The Land of Oz: A Sequel to The Wizard of Oz by Lyman Frank Baum, ills. John Rea Neill (1904). Original from the University of Virginia. Digitized July 28, 2008.","[u'http://www.clas.ufl.edu/users/tharpold/about.html', u'http://www.english.ufl.edu/courses/undergrad/2012fall_up-d.html#LIT_3400', u'http://books.google.com/books?id=pUwqAAAAYAAJ&pg=PA31#v=onepage&q&f=false']","[u'http://40.media.tumblr.com/tumblr_mbzokusocN1qixa76o1_250.png', u'http://40.media.tumblr.com/tumblr_mbzokusocN1qixa76o2_250.png', u'http://40.media.tumblr.com/tumblr_mbzokusocN1qixa76o5_500.png', u'http://40.media.tumblr.com/tumblr_mbzokusocN1qixa76o3_250.png', u'http://41.media.tumblr.com/tumblr_mbzokusocN1qixa76o4_250.png']","[u'', u'', u'', u'', u'']"
"http://theartofgooglebooks.tumblr.com/post/33685148397/employee-holds-in-paper-ephemera-with-original
","Employee holds in paper ephemera (with original price).
From the front matter of A New Translation of Ovid’s Epistles into English Prose by Ovid, trans. unknown (1657). Original from Princeton University. Digitized August 18, 2009. ",[u'http://books.google.com/books?id=1gLgAAAAMAAJ&lpg=PA101&ots=X9Ss9qZRjK&dq=monster&pg=PP5#v=onepage&q&f=false'],[u'http://41.media.tumblr.com/tumblr_mbynovd8Sp1qixa76o1_500.png'],"[u'Employee holds in paper ephemera (with original price).\nFrom the front matter of\xa0A New Translation of Ovid&rsquo;s Epistles into English Prose by Ovid, trans. unknown (1657). Original from Princeton University. Digitized August 18, 2009.\xa0']"
"http://theartofgooglebooks.tumblr.com/post/32667656862/neon-moir%C3%A9-throughout-the-poetical-works-of
","Neon moiré.
Throughout The Poetical Works of Edgar Allan Poe: With Original Memoir by Edgar Allan Poe (1858). Original from the New York Public Library. Digitized October 20, 2006.",[u'http://books.google.com/books?id=r_ATAAAAIAAJ&ots=HXVIgjPB17&dq=poe&pg=PR44#v=onepage&q&f=false'],"[u'http://36.media.tumblr.com/tumblr_mb7w1fQwKB1qixa76o1_250.png', u'http://41.media.tumblr.com/tumblr_mb7w1fQwKB1qixa76o2_250.png', u'http://36.media.tumblr.com/tumblr_mb7w1fQwKB1qixa76o3_500.png', u'http://41.media.tumblr.com/tumblr_mb7w1fQwKB1qixa76o4_250.png', u'http://41.media.tumblr.com/tumblr_mb7w1fQwKB1qixa76o5_250.png']","[u'', u'', u'', u'', u'']"
"http://theartofgooglebooks.tumblr.com/post/32667654461/marginalia-the-anatomy-of-the-universe-is-in-his
","Marginalia: “The anatomy of the universe is in his eyes.”
From p. 229 of Tales by Edgar Allan Poe by Edgar Allan Poe, ed. John H. Ingram (1884). Original from Princeton University. Digitized December 1, 2008.",[u'http://books.google.com/books?id=DEg7AAAAYAAJ&ots=_VTrRNWW-m&dq=poe&pg=PA229#v=onepage&q&f=false'],[u'http://41.media.tumblr.com/tumblr_mb7rfekAnv1qixa76o1_500.png'],"[u'Marginalia: &ldquo;The anatomy of the universe is in his eyes.&rdquo;\nFrom p. 229 of\xa0Tales by Edgar Allan Poe by Edgar Allan Poe, ed. John H. Ingram (1884).\xa0Original from Princeton University. Digitized December 1, 2008.']"
"http://theartofgooglebooks.tumblr.com/post/32667651982/portraits-photographed-through-printed-tissue
","Portraits photographed through printed tissue.
Throughout Criticisms, volume 9 of The Complete Works of Edgar Allan Poe by Edgar Allan Poe (1902). Original from Harvard University. Digitized April 7, 2007.","[u'http://books.google.com/books?id=rv4AAAAAYAAJ&ots=vuOj7oaccA&dq=poe&pg=PA216-IA1#v=onepage&q&f=false', u'http://books.google.com/books?id=rv4AAAAAYAAJ&ots=vuOj7oaccA&dq=poe&pg=PA216-IA1#v=onepage&q&f=false', u'http://books.google.com/books?id=rv4AAAAAYAAJ&ots=vuOj7oaccA&dq=poe&pg=PA216-IA1#v=onepage&q&f=false']","[u'http://41.media.tumblr.com/tumblr_mb7v78vmCe1qixa76o1_250.png', u'http://40.media.tumblr.com/tumblr_mb7v78vmCe1qixa76o2_250.png', u'http://41.media.tumblr.com/tumblr_mb7v78vmCe1qixa76o3_500.png', u'http://40.media.tumblr.com/tumblr_mb7v78vmCe1qixa76o4_250.png', u'http://41.media.tumblr.com/tumblr_mb7v78vmCe1qixa76o5_r1_250.png']","[u'', u'', u'', u'', u'']"
"http://theartofgooglebooks.tumblr.com/post/32601059511/plate-left-folded-from-p-108-of-an
","Plate left folded.
From p. 108 (?) of An Introduction to the True Astronomy: or, Astronomical Lectures, Read in the Astronomical School of the University of Oxford by John Keill (1739). Original from Ghent University. Digitized January 22, 2008.",[u'http://books.google.com/books?id=TS0PAAAAQAAJ&lpg=PA203&ots=S6H4cbZwhp&dq=tails&pg=PA108-IA3#v=onepage&q&f=false'],[u'http://41.media.tumblr.com/tumblr_mb6847lT5r1qixa76o1_500.png'],"[u'Plate left folded.\nFrom p. 108 (?) of An Introduction to the True Astronomy: or, Astronomical Lectures, Read in the Astronomical School of the University of Oxford by John Keill (1739).\xa0Original from Ghent University. Digitized January 22, 2008.']"
"http://theartofgooglebooks.tumblr.com/post/32601051979/the-famed-marbled-page-of-tristram-shandy-recto
","The famed marbled page of Tristram Shandy, recto and verso, with imprint of text from surrounding pages.
From The Life and Opinions of Tristram Shandy, Gentleman, v.3, by Laurence Sterne (1761). Original from Oxford University. Digitized October 5, 2007.",[u'http://books.google.com/books?id=qOQNAAAAQAAJ&ots=KgbTRyDeoI&dq=florida&pg=PA170#v=onepage&q&f=false'],"[u'http://41.media.tumblr.com/tumblr_mb67zsoOWw1qixa76o1_500.png', u'http://40.media.tumblr.com/tumblr_mb67zsoOWw1qixa76o2_500.png']","[u'', u'']"
"http://theartofgooglebooks.tumblr.com/post/32494002410/hybrid-sheet-music-and-flourishes-produced-when
","Hybrid sheet music and flourishes produced when left folded.
Throughout Walker’s Hibernian Magazine, or, Compendium of Entertaining Knowledge (1786). Original from the New York Public Library. Digitized November 21, 2007.",[u'http://books.google.com/books?id=-bkRAAAAYAAJ&lpg=PA104&ots=wLyBLNYAPZ&dq=chow&pg=PA239#v=onepage&q&f=false'],"[u'http://40.media.tumblr.com/tumblr_mb38nk309G1qixa76o2_250.png', u'http://40.media.tumblr.com/tumblr_mb38nk309G1qixa76o1_250.png']","[u'', u'']"
"http://theartofgooglebooks.tumblr.com/post/32493996887/circulation-slip-with-checkout-dates-in-the-1920s
","Circulation slip with checkout dates in the 1920s and 1930s.
From the back matter of Skin Cancer by Henry Honeyman Hazen (1916). Does not include metadata indicating library of origination or date of digitization (but does include Stanford library artifacts).",[u'http://books.google.com/books?id=-JoWTB4gymoC&ots=WT1acIRv0f&dq=cancer&pg=PA257#v=onepage&q&f=false'],[u'http://40.media.tumblr.com/tumblr_m7leo1QB9x1qixa76o1_r1_500.png'],[u'Circulation slip with checkout dates in the 1920s and 1930s.\nFrom the back matter of Skin Cancer by Henry Honeyman Hazen (1916).\xa0Does not include metadata indicating library of origination or date of digitization (but does include Stanford library artifacts).']
"http://theartofgooglebooks.tumblr.com/post/32494006808/university-of-wisconsin-library-manuscript-theses
","University of Wisconsin Library manuscript theses borrowing rules with list of users, home addresses, and circulation dates. Some addresses matched to current images of location via Google Maps. (417 W Gorham St., Madison, WI; 334 Vine St., Woodstock, IL).
From the front matter of The History of the Civil War Draft in Wisconsin by Lynn Ira Schoonover (1915). Original from the University of Wisconsin - Madison. Digitized August 29, 2007.","[u'http://maps.google.com/maps?q=417+W+Gorham+St,+Madison,+WI&hl=en&ll=43.074076,-89.392726&spn=0.003895,0.008326&sll=43.074031,-89.392637&layer=c&cbp=13,197.07,,0,-25.57&cbll=43.074075,-89.392728&hnear=417+W+Gorham+St,+Madison,+Wisconsin+53703&t=m&z=17&panoid=NGk0vZwDASrIorerf65ClA', u'http://maps.google.com/maps?q=334+Vine+Street,+Woodstock,+IL&hl=en&ll=42.309974,-88.442667&spn=0.003943,0.008326&sll=42.310453,-88.443306&layer=c&cbp=13,212.31,,0,-21.46&cbll=42.310731,-88.443181&hnear=334+Vine+St,+Woodstock,+Illinois+60098&t=m&z=17&panoid=BibZG2lWN-T5h-o_SVzcOw', u'http://books.google.com/books?id=aLNHAAAAMAAJ&ots=G4Dg6HQf-l&dq=draft&pg=PP3#v=onepage&q&f=false']","[u'http://36.media.tumblr.com/tumblr_maz03s64jE1qixa76o1_500.png', u'http://41.media.tumblr.com/tumblr_maz03s64jE1qixa76o7_r1_250.png', u'http://41.media.tumblr.com/tumblr_maz03s64jE1qixa76o8_r1_250.png', u'http://41.media.tumblr.com/tumblr_maz03s64jE1qixa76o2_500.png']","[u'', u'', u'', u'']"
"http://theartofgooglebooks.tumblr.com/post/32393975920/cancelled-from-the-back-matter-of-the-hunting
","Cancelled. 
From the back matter of The Hunting of the Snark: An Agony, in Eight Fits by Lewis Carroll (1876). Original from Oxford University. Digitized August 8, 2007.",[u'http://books.google.com/books?id=kF4JAAAAQAAJ&ots=nu0DURvK76&dq=hunting&pg=PP3#v=onepage&q&f=false'],[u'http://40.media.tumblr.com/tumblr_m9irljaU161qixa76o1_400.png'],"[u'Cancelled.\xa0\nFrom the back matter of The Hunting of the Snark: An Agony, in Eight Fits\xa0by Lewis Carroll (1876).\xa0Original from Oxford University. Digitized August 8, 2007.']"
"http://theartofgooglebooks.tumblr.com/post/32393974087/a-green-mist-from-the-back-matter-of-color
","A green mist.
From the back matter of Color Standards and Color Nomenclature by Robert Ridgway (1912). Does not include metadata indicating library of origination or date of digitization (but does include Stanford library artifacts).",[u'http://books.google.com/books?id=ru7C7bHctJkC&ots=F39Hvm9aOY&dq=colors&pg=PA256#v=twopage&q&f=false'],[u'http://41.media.tumblr.com/tumblr_m9bzbwXGyu1qixa76o1_400.png'],[u'A green mist.\nFrom the back matter of Color Standards and Color Nomenclature by Robert Ridgway (1912).\xa0Does not include metadata indicating library of origination or date of digitization (but does include Stanford library artifacts).']
"http://theartofgooglebooks.tumblr.com/post/32393971846/mythologyofblue-herman-melville-mardi-and-a
","mythologyofblue:

Herman Melville, Mardi and a Voyage Thither: Volume Three
",[u'http://mythologyofblue.tumblr.com/post/32380367380/herman-melville-mardi-and-a-voyage-thither'],[u'http://36.media.tumblr.com/tumblr_mazs0ifX4i1qac37io1_500.png'],"[u'mythologyofblue:\n\nHerman Melville, Mardi and a Voyage Thither: Volume Three\n']"
"http://theartofgooglebooks.tumblr.com/post/32342017968/employees-hands-and-purple-nail-polish-from
","Employee’s hands (and purple nail polish!). 
From the back matter of Modern Safety Bicycle by Herbert Alfred Garratt (1899). Original from the University of Michigan. Digitized July 7, 2005.",[u'http://books.google.com/books?id=NMgeFMDBE18C&ots=berid4t8aH&dq=bicycle&pg=PA235#v=twopage&q&f=false'],[u'http://40.media.tumblr.com/tumblr_maz0qcaL4k1qixa76o1_500.png'],"[u'Employee&rsquo;s hands (and purple nail polish!).\xa0\nFrom the back matter of Modern Safety Bicycle by Herbert Alfred Garratt (1899).\xa0Original from the University of Michigan. Digitized July 7, 2005.']"
"http://theartofgooglebooks.tumblr.com/post/32342014337/thanks-for-following-the-art-of-google-books
","Thanks for following The Art of Google Books!
Check out the archive, go on a hunt, or submit your finds!
Follow on Twitter and Facebook, too!","[u'http://theartofgooglebooks.tumblr.com/archive', u'http://theartofgooglebooks.tumblr.com/guide', u'http://theartofgooglebooks.tumblr.com/submit', u'https://twitter.com/artofgb', u'https://www.facebook.com/pages/The-Art-of-Google-Books/231259120261773']",[u'http://40.media.tumblr.com/tumblr_ma358crQf71qixa76o1_500.png'],"[u'Thanks for following The Art of Google Books!\nCheck out the archive, go on a hunt, or submit your finds!\nFollow on Twitter and Facebook, too!']"
"http://theartofgooglebooks.tumblr.com/post/32342022301/dr-terry-harpolds-paratexts-course-at-the
","Dr. Terry Harpold’s Paratexts course at the University of Florida will be “taking a ‘virtual’ field trip to explore anomalies of Google Books that reveal the mutability of the paratext in the late age of print,” and curating their discoveries in a course wiki. 
I can’t wait to see what you find!","[u'http://www.clas.ufl.edu/users/tharpold/', u'http://www.english.ufl.edu/courses/undergrad/2012fall_up-d.html#LIT_3400']",[u'http://41.media.tumblr.com/tumblr_mawupbAQm71qixa76o1_500.png'],"[u'Dr. Terry Harpold&rsquo;s\xa0Paratexts course at the University of Florida\xa0will be &ldquo;taking a &lsquo;virtual&rsquo; field trip to explore anomalies of Google Books\xa0that reveal the mutability of the paratext in the late age of print,&rdquo; and\xa0curating their discoveries in a course wiki. \nI can&rsquo;t wait to see what you find!']"
"http://theartofgooglebooks.tumblr.com/post/32342025543/neon-moir%C3%A9-from-bicycle-kodaks-1897-original
","Neon moiré. 
From Bicycle Kodaks (1897). Original from Harvard University. Digitized July 5, 2007.",[u'http://books.google.com/books?id=-FQEAAAAYAAJ&ots=QhneH3ht-U&dq=bicycle&pg=PA15#v=onepage&q&f=false'],[u'http://41.media.tumblr.com/tumblr_maz0rw7TS41qixa76o1_500.png'],"[u'Neon moir\xe9.\xa0\nFrom Bicycle Kodaks (1897).\xa0Original from Harvard University. Digitized July 5, 2007.']"
"http://theartofgooglebooks.tumblr.com/post/32263095924/captured-library-of-congress-photoduplication
","Captured Library of Congress Photoduplication Service ruler (!) and ghostly frontispiece produced by microfilming.* 
From The Art of Dancing Explained by Reading and Figures: Whereby the Manner of Performing the Steps is Made Easy by a New and Familiar Method by Kellom Tomlinson (1724, plates 1735). Does not include metadata indicating library of origination or date of digitization (but does include Stanford library artifacts). 
*A physical book microfilmed by the Library of Congress reproduced in printed form and digitized by Google Books.",[u'http://books.google.com/books?id=zdk5AAAAIAAJ&ots=yTds7p5xUV&dq=art&pg=PP8#v=onepage&q&f=false'],"[u'http://36.media.tumblr.com/tumblr_mawsxilQme1qixa76o2_r1_250.png', u'http://36.media.tumblr.com/tumblr_mawsxilQme1qixa76o1_250.png']","[u'', u'']"
"http://theartofgooglebooks.tumblr.com/post/32263093854/torn-page-inserts-text-into-image-from-p-68-of
","Torn page inserts text into image.
From p. 68 of Tavern Anecdotes, and Reminiscences of the Origin of Signs, Coffee-houses, &c by William West (1830). Original from Harvard University. Digitized April 17, 2008.",[u'http://books.google.com/books?id=IBgZAAAAYAAJ&ots=zhhsvQJroJ&dq=coffee&pg=PA68#v=onepage&q&f=false'],[u'http://40.media.tumblr.com/tumblr_mav1thxmyu1qixa76o1_500.png'],"[u'Torn page inserts text into image.\nFrom p. 68 of Tavern Anecdotes, and Reminiscences of the Origin of Signs, Coffee-houses, &amp;c by William West (1830). Original from Harvard University. Digitized April 17, 2008.']"
"http://theartofgooglebooks.tumblr.com/post/32200196504/reanimated-stain-from-tavern-anecdotes-and
","Reanimated stain.
From Tavern Anecdotes, and Reminiscences of the Origin of Signs, Coffee-houses, &c by William West (1830). Original from Harvard University. Digitized April 17, 2008.",[u'http://books.google.com/books?id=IBgZAAAAYAAJ&ots=zhhsvQJroJ&dq=coffee&pg=PA68#v=onepage&q&f=false'],[u'http://31.media.tumblr.com/tumblr_mav1yjoZJX1qixa76o1_r1_500.gif'],"[u'Reanimated stain.\nFrom Tavern Anecdotes, and Reminiscences of the Origin of Signs, Coffee-houses, &amp;c by William West (1830).\xa0Original from Harvard University. Digitized April 17, 2008.']"
"http://theartofgooglebooks.tumblr.com/post/32200194165/page-torn-perhaps-by-google-books-employee-the
","Page torn, perhaps by Google Books employee. The photograph of p. 83  is of a whole page, but after the leaf is turned, there is a tear in the photograph of p. 84.
From The Cottage Gardener: or, Amateur and Cottager’s Guide to Out-door Gardening and Spade Cultivation, v. 4, by George W. Johnson (1801). Original from Cornell University. Digitized March 20, 2009.",[u'http://books.google.com/books?id=6xhBAAAAYAAJ&lpg=PA95&ots=6qzfjVxwfx&dq=boxes&pg=PA84#v=twopage&q&f=false'],"[u'http://40.media.tumblr.com/tumblr_mav0wzEdCF1qixa76o1_500.png', u'http://40.media.tumblr.com/tumblr_mav0wzEdCF1qixa76o2_500.png']","[u'', u'']"
"http://theartofgooglebooks.tumblr.com/post/32200188009/title-page-note-say-they-must-be-the-berries
","Title page note: “Say They Must Be The Berries.”
From Control of Aphids Injurious to Orchard Fruits, Currant, Gooseberry and Grape by Altus Lacy Quaintance and Arthur Challen Baker (1920). Does not include metadata indicating library of origination or date of digitization (but does include University of Illinois library artifacts).",[u'http://books.google.com/books?id=MsMZ_AUPdzwC&lpg=PA10&ots=uDMU99kXh5&dq=apple&pg=PP1#v=onepage&q&f=false'],[u'http://40.media.tumblr.com/tumblr_manf3bOb8o1qixa76o1_500.png'],"[u'Title page note: &ldquo;Say They Must Be The Berries.&rdquo;\nFrom Control of Aphids Injurious to Orchard Fruits, Currant, Gooseberry and Grape by Altus Lacy Quaintance and Arthur Challen Baker (1920). Does not include metadata indicating library of origination or date of digitization (but does include University of Illinois library artifacts).']"
"http://theartofgooglebooks.tumblr.com/post/102016912475/employee-rips-page-recto-photographed-whole
","Employee rips page (recto photographed whole, verso photographed torn).
From p. 227-228 of Macon Cook Book: A Collection of Recipes Tested Principally by Members of Benson-Cobb Chapter, Wesleyan College Alumnae, Macon, Georgia (1909). Original from the New York Public Library. Digitized September 27, 2007.",[u'http://books.google.com/books?id=mDMOAAAAYAAJ&dq=macon&pg=PA228#v=twopage&q&f=false'],"[u'http://40.media.tumblr.com/60378f7cf362a5f28a0c034bd2507745/tumblr_nel1k46uJL1qixa76o1_500.png', u'http://40.media.tumblr.com/76018d9a7b15cfbe1c73c7d8a8e47498/tumblr_nel1k46uJL1qixa76o2_500.png']","[u'', u'']"
"http://theartofgooglebooks.tumblr.com/post/102016908780/scribbles-from-the-back-matter-of-a-compilation
","Scribbles.
From the back matter of A Compilation of the Laws of the State of Georgia (1812). Does not include metadata indicating library of origination or date of digitization (but does include Stanford library artifacts).",[u'http://books.google.com/books?id=uM9JAQAAIAAJ&dq=georgia&pg=PA732#v=onepage&q&f=false'],[u'http://41.media.tumblr.com/90519de25ae66adc6486e501f438859c/tumblr_nel2wdu6h31qixa76o1_500.png'],[u'Scribbles.\nFrom the back matter of A Compilation of the Laws of the State of Georgia (1812). Does not include metadata indicating library of origination or date of digitization (but does include Stanford library artifacts).']
"http://theartofgooglebooks.tumblr.com/post/101765734900/severe-distortion-throughout-the-history-of-the
","Severe distortion.
Throughout The History of the Antient Abbeys, Monasteries, Hospitals, Cathedral and Collegiate Churches by John Stevens (1722). Original from Ghent University. Digitized May 2, 2011.",[u'http://books.google.com/books?id=WgRJAAAAcAAJ&pg=PA539#v=onepage&q&f=false'],"[u'http://40.media.tumblr.com/7266a857167d3aa1b1a53c3b9dfa6b90/tumblr_neiw4tXrc31qixa76o1_500.png', u'http://40.media.tumblr.com/13db0cd5987f88f1160d660cdbb80adb/tumblr_neiw4tXrc31qixa76o2_250.png', u'http://40.media.tumblr.com/83c48ca12ba4e01537e07636a2535abc/tumblr_neiw4tXrc31qixa76o4_250.png', u'http://40.media.tumblr.com/dd5983c1d30ccda79c8e8d6ebbb6d01c/tumblr_neiw4tXrc31qixa76o3_r1_250.png']","[u'', u'', u'', u'']"
"http://theartofgooglebooks.tumblr.com/post/101765727335/signature-collection-1-2-3-4-5
","Signature collection (1, 2, 3, 4, 5).","[u'http://books.google.com/books?id=09IOAAAAYAAJ&dq=fields&pg=PP3#v=onepage&q&f=false', u'http://books.google.com/books?id=6w0LbHT6Ei0C&dq=letters&pg=PA1#v=onepage&q&f=false', u'http://books.google.com/books?id=xHbaFO0ow3kC&dq=jo&pg=PP5#v=onepage&q&f=false', u'http://books.google.com/books?id=nRlIAQAAIAAJ&dq=marks&pg=PP3#v=onepage&q&f=false', u'http://books.google.com/books?id=H5h8BdwN2fIC&dq=marks&pg=PP5#v=onepage&q&f=false']","[u'http://36.media.tumblr.com/d8486418511eb7ad0664702f82ae24b5/tumblr_nczhugNS9A1qixa76o1_500.png', u'http://40.media.tumblr.com/895a24af6eaa4702fcd63edebf027eba/tumblr_nczhugNS9A1qixa76o2_r1_500.png', u'http://41.media.tumblr.com/591339b0eb0cc0774c946c8f8d6f3075/tumblr_nczhugNS9A1qixa76o5_r1_500.png', u'http://36.media.tumblr.com/c5a158a0bf6157c10c3ba98838f812db/tumblr_nczhugNS9A1qixa76o4_r2_500.png', u'http://40.media.tumblr.com/1079107023fa96bb17f31fc94d5658a6/tumblr_nczhugNS9A1qixa76o6_r1_500.png']","[u'1', u'2', u'3', u'4', u'5']"
